id,sentence_id,kotoba_id,created_at
2766,41,350,2026-07-13T11:45:59.12679+00:00
2767,42,1023,2026-07-13T11:45:59.12679+00:00
2768,43,814,2026-07-13T11:45:59.12679+00:00
2769,44,919,2026-07-13T11:45:59.12679+00:00
2770,44,1078,2026-07-13T11:45:59.12679+00:00
2771,44,1118,2026-07-13T11:45:59.12679+00:00
2772,46,1022,2026-07-13T11:45:59.12679+00:00
2773,46,1175,2026-07-13T11:45:59.12679+00:00
2776,48,836,2026-07-13T11:45:59.12679+00:00
2777,50,1013,2026-07-13T11:45:59.12679+00:00
2778,50,1037,2026-07-13T11:45:59.12679+00:00
2779,50,1222,2026-07-13T11:45:59.12679+00:00
2780,51,699,2026-07-13T11:45:59.12679+00:00
2781,51,1164,2026-07-13T11:45:59.12679+00:00
2782,52,919,2026-07-13T11:45:59.12679+00:00
2783,53,886,2026-07-13T11:45:59.12679+00:00
2784,54,1222,2026-07-13T11:45:59.12679+00:00
2785,56,1401,2026-07-13T11:45:59.12679+00:00
2786,57,1168,2026-07-13T11:45:59.12679+00:00
2787,57,1447,2026-07-13T11:45:59.12679+00:00
2788,58,842,2026-07-13T11:45:59.12679+00:00
2789,58,1128,2026-07-13T11:45:59.12679+00:00
2790,59,1216,2026-07-13T11:45:59.12679+00:00
2791,61,1120,2026-07-13T11:45:59.12679+00:00
2792,62,1021,2026-07-13T11:45:59.12679+00:00
2793,63,1078,2026-07-13T11:45:59.12679+00:00
2794,63,1164,2026-07-13T11:45:59.12679+00:00
2795,64,897,2026-07-13T11:45:59.12679+00:00
2796,64,1068,2026-07-13T11:45:59.12679+00:00
2797,65,574,2026-07-13T11:45:59.12679+00:00
2798,66,1211,2026-07-13T11:45:59.12679+00:00
2799,66,1353,2026-07-13T11:45:59.12679+00:00
2800,67,975,2026-07-13T11:45:59.12679+00:00
2801,68,1354,2026-07-13T11:45:59.12679+00:00
2802,69,1492,2026-07-13T11:45:59.12679+00:00
2803,70,1089,2026-07-13T11:45:59.12679+00:00
2804,71,643,2026-07-13T11:45:59.12679+00:00
2805,71,809,2026-07-13T11:45:59.12679+00:00
2806,71,881,2026-07-13T11:45:59.12679+00:00
2807,72,1459,2026-07-13T11:45:59.12679+00:00
2808,73,643,2026-07-13T11:45:59.12679+00:00
2809,73,1498,2026-07-13T11:45:59.12679+00:00
2810,75,841,2026-07-13T11:45:59.12679+00:00
2811,76,592,2026-07-13T11:45:59.12679+00:00
2812,76,716,2026-07-13T11:45:59.12679+00:00
2813,76,755,2026-07-13T11:45:59.12679+00:00
2814,77,867,2026-07-13T11:45:59.12679+00:00
2815,78,1271,2026-07-13T11:45:59.12679+00:00
2816,79,85,2026-07-13T11:45:59.12679+00:00
2817,81,85,2026-07-13T11:45:59.12679+00:00
2818,81,515,2026-07-13T11:45:59.12679+00:00
2819,82,975,2026-07-13T11:45:59.12679+00:00
2820,83,286,2026-07-13T11:45:59.12679+00:00
2821,83,1196,2026-07-13T11:45:59.12679+00:00
2822,84,1056,2026-07-13T11:45:59.12679+00:00
2823,85,1104,2026-07-13T11:45:59.12679+00:00
2824,86,841,2026-07-13T11:45:59.12679+00:00
2825,86,957,2026-07-13T11:45:59.12679+00:00
2826,86,1161,2026-07-13T11:45:59.12679+00:00
2827,88,380,2026-07-13T11:45:59.12679+00:00
2828,89,919,2026-07-13T11:45:59.12679+00:00
2829,90,635,2026-07-13T11:45:59.12679+00:00
2830,90,1155,2026-07-13T11:45:59.12679+00:00
2831,91,1138,2026-07-13T11:45:59.12679+00:00
2832,94,793,2026-07-13T11:45:59.12679+00:00
2833,95,656,2026-07-13T11:45:59.12679+00:00
2834,95,1401,2026-07-13T11:45:59.12679+00:00
2835,96,1019,2026-07-13T11:45:59.12679+00:00
2836,97,849,2026-07-13T11:45:59.12679+00:00
2837,97,933,2026-07-13T11:45:59.12679+00:00
2838,97,1211,2026-07-13T11:45:59.12679+00:00
2839,98,1044,2026-07-13T11:45:59.12679+00:00
2840,99,633,2026-07-13T11:45:59.12679+00:00
2841,99,814,2026-07-13T11:45:59.12679+00:00
2842,100,1078,2026-07-13T11:45:59.12679+00:00
2843,100,1229,2026-07-13T11:45:59.12679+00:00
2844,102,1203,2026-07-13T11:45:59.12679+00:00
2845,104,689,2026-07-13T11:45:59.12679+00:00
2846,105,401,2026-07-13T11:45:59.12679+00:00
2847,106,177,2026-07-13T11:45:59.12679+00:00
2848,108,922,2026-07-13T11:45:59.12679+00:00
2849,109,1106,2026-07-13T11:45:59.12679+00:00
2850,110,1172,2026-07-13T11:45:59.12679+00:00
2851,111,836,2026-07-13T11:45:59.12679+00:00
2852,111,843,2026-07-13T11:45:59.12679+00:00
2853,111,1219,2026-07-13T11:45:59.12679+00:00
2854,112,927,2026-07-13T11:45:59.12679+00:00
2855,112,1128,2026-07-13T11:45:59.12679+00:00
2856,113,289,2026-07-13T11:45:59.12679+00:00
2857,114,759,2026-07-13T11:45:59.12679+00:00
2858,116,839,2026-07-13T11:45:59.12679+00:00
2859,116,1209,2026-07-13T11:45:59.12679+00:00
2860,117,1022,2026-07-13T11:45:59.12679+00:00
2861,117,1078,2026-07-13T11:45:59.12679+00:00
2862,118,805,2026-07-13T11:45:59.12679+00:00
2863,118,1180,2026-07-13T11:45:59.12679+00:00
2864,119,847,2026-07-13T11:45:59.12679+00:00
2865,120,96,2026-07-13T11:45:59.12679+00:00
2866,121,886,2026-07-13T11:45:59.12679+00:00
2867,121,1165,2026-07-13T11:45:59.12679+00:00
2868,122,833,2026-07-13T11:45:59.12679+00:00
2869,123,536,2026-07-13T11:45:59.12679+00:00
2870,123,792,2026-07-13T11:45:59.12679+00:00
2871,125,819,2026-07-13T11:45:59.12679+00:00
2872,126,976,2026-07-13T11:45:59.12679+00:00
2873,126,1401,2026-07-13T11:45:59.12679+00:00
2874,127,477,2026-07-13T11:45:59.12679+00:00
2875,127,1175,2026-07-13T11:45:59.12679+00:00
2876,128,1037,2026-07-13T11:45:59.12679+00:00
2877,128,1099,2026-07-13T11:45:59.12679+00:00
2878,129,681,2026-07-13T11:45:59.12679+00:00
2879,129,1166,2026-07-13T11:45:59.12679+00:00
2880,131,857,2026-07-13T11:45:59.12679+00:00
2881,132,856,2026-07-13T11:45:59.12679+00:00
2882,133,805,2026-07-13T11:45:59.12679+00:00
2883,133,1130,2026-07-13T11:45:59.12679+00:00
2884,134,997,2026-07-13T11:45:59.12679+00:00
2885,134,1261,2026-07-13T11:45:59.12679+00:00
2886,135,1037,2026-07-13T11:45:59.12679+00:00
2887,136,410,2026-07-13T11:45:59.12679+00:00
2888,136,1208,2026-07-13T11:45:59.12679+00:00
2889,137,745,2026-07-13T11:45:59.12679+00:00
2890,137,940,2026-07-13T11:45:59.12679+00:00
2891,138,1162,2026-07-13T11:45:59.12679+00:00
2892,138,1236,2026-07-13T11:45:59.12679+00:00
2893,139,1037,2026-07-13T11:45:59.12679+00:00
2894,141,1083,2026-07-13T11:45:59.12679+00:00
2895,144,681,2026-07-13T11:45:59.12679+00:00
2896,152,347,2026-07-13T11:45:59.12679+00:00
2897,153,1130,2026-07-13T11:45:59.12679+00:00
2898,154,1056,2026-07-13T11:45:59.12679+00:00
2899,157,1022,2026-07-13T11:45:59.12679+00:00
2900,158,689,2026-07-13T11:45:59.12679+00:00
2901,161,946,2026-07-13T11:45:59.12679+00:00
2902,161,1156,2026-07-13T11:45:59.12679+00:00
2903,162,806,2026-07-13T11:45:59.12679+00:00
2904,162,895,2026-07-13T11:45:59.12679+00:00
2905,163,957,2026-07-13T11:45:59.12679+00:00
2906,164,809,2026-07-13T11:45:59.12679+00:00
2907,164,951,2026-07-13T11:45:59.12679+00:00
2908,165,764,2026-07-13T11:45:59.12679+00:00
2909,165,947,2026-07-13T11:45:59.12679+00:00
2910,165,1120,2026-07-13T11:45:59.12679+00:00
2911,167,856,2026-07-13T11:45:59.12679+00:00
2912,167,1164,2026-07-13T11:45:59.12679+00:00
2913,168,674,2026-07-13T11:45:59.12679+00:00
2914,168,1282,2026-07-13T11:45:59.12679+00:00
2915,169,895,2026-07-13T11:45:59.12679+00:00
2916,170,867,2026-07-13T11:45:59.12679+00:00
2917,171,468,2026-07-13T11:45:59.12679+00:00
2918,172,745,2026-07-13T11:45:59.12679+00:00
2919,173,1078,2026-07-13T11:45:59.12679+00:00
2920,173,1099,2026-07-13T11:45:59.12679+00:00
2921,174,1035,2026-07-13T11:45:59.12679+00:00
2922,174,1038,2026-07-13T11:45:59.12679+00:00
2923,174,1120,2026-07-13T11:45:59.12679+00:00
2924,175,841,2026-07-13T11:45:59.12679+00:00
2925,176,1056,2026-07-13T11:45:59.12679+00:00
2926,179,152,2026-07-13T11:45:59.12679+00:00
2927,179,895,2026-07-13T11:45:59.12679+00:00
2928,181,687,2026-07-13T11:45:59.12679+00:00
2929,182,828,2026-07-13T11:45:59.12679+00:00
2930,182,1165,2026-07-13T11:45:59.12679+00:00
2931,183,123,2026-07-13T11:45:59.12679+00:00
2932,184,883,2026-07-13T11:45:59.12679+00:00
2933,185,918,2026-07-13T11:45:59.12679+00:00
2934,186,888,2026-07-13T11:45:59.12679+00:00
2935,186,1187,2026-07-13T11:45:59.12679+00:00
2936,187,534,2026-07-13T11:45:59.12679+00:00
2937,187,1089,2026-07-13T11:45:59.12679+00:00
2938,191,1161,2026-07-13T11:45:59.12679+00:00
2939,192,793,2026-07-13T11:45:59.12679+00:00
2940,195,347,2026-07-13T11:45:59.12679+00:00
2941,195,664,2026-07-13T11:45:59.12679+00:00
2942,196,708,2026-07-13T11:45:59.12679+00:00
2943,198,965,2026-07-13T11:45:59.12679+00:00
2944,198,1099,2026-07-13T11:45:59.12679+00:00
2945,199,605,2026-07-13T11:45:59.12679+00:00
2946,199,1035,2026-07-13T11:45:59.12679+00:00
2947,199,1038,2026-07-13T11:45:59.12679+00:00
2948,200,1078,2026-07-13T11:45:59.12679+00:00
2949,200,1131,2026-07-13T11:45:59.12679+00:00
2950,202,849,2026-07-13T11:45:59.12679+00:00
2951,204,936,2026-07-13T11:45:59.12679+00:00
2952,205,548,2026-07-13T11:45:59.12679+00:00
2953,206,1163,2026-07-13T11:45:59.12679+00:00
2954,207,550,2026-07-13T11:45:59.12679+00:00
2955,209,633,2026-07-13T11:45:59.12679+00:00
2956,210,439,2026-07-13T11:45:59.12679+00:00
2957,210,1175,2026-07-13T11:45:59.12679+00:00
2958,211,1208,2026-07-13T11:45:59.12679+00:00
2959,211,1379,2026-07-13T11:45:59.12679+00:00
2960,212,685,2026-07-13T11:45:59.12679+00:00
2961,214,1216,2026-07-13T11:45:59.12679+00:00
2962,215,1120,2026-07-13T11:45:59.12679+00:00
2963,216,708,2026-07-13T11:45:59.12679+00:00
2964,217,211,2026-07-13T11:45:59.12679+00:00
2965,218,1189,2026-07-13T11:45:59.12679+00:00
2966,219,590,2026-07-13T11:45:59.12679+00:00
2967,219,1106,2026-07-13T11:45:59.12679+00:00
2968,220,80,2026-07-13T11:45:59.12679+00:00
2969,221,211,2026-07-13T11:45:59.12679+00:00
2970,221,351,2026-07-13T11:45:59.12679+00:00
2971,221,664,2026-07-13T11:45:59.12679+00:00
2972,222,886,2026-07-13T11:45:59.12679+00:00
2973,223,834,2026-07-13T11:45:59.12679+00:00
2974,224,1302,2026-07-13T11:45:59.12679+00:00
2975,225,1190,2026-07-13T11:45:59.12679+00:00
2976,226,80,2026-07-13T11:45:59.12679+00:00
2977,226,1120,2026-07-13T11:45:59.12679+00:00
2978,227,373,2026-07-13T11:45:59.12679+00:00
2979,227,516,2026-07-13T11:45:59.12679+00:00
2980,228,1102,2026-07-13T11:45:59.12679+00:00
2981,233,802,2026-07-13T11:45:59.12679+00:00
2982,234,1218,2026-07-13T11:45:59.12679+00:00
2983,235,1219,2026-07-13T11:45:59.12679+00:00
2984,236,1198,2026-07-13T11:45:59.12679+00:00
2985,237,643,2026-07-13T11:45:59.12679+00:00
2986,239,1064,2026-07-13T11:45:59.12679+00:00
2987,241,1181,2026-07-13T11:45:59.12679+00:00
2988,242,1108,2026-07-13T11:45:59.12679+00:00
2989,243,941,2026-07-13T11:45:59.12679+00:00
2990,244,1419,2026-07-13T11:45:59.12679+00:00
2991,245,951,2026-07-13T11:45:59.12679+00:00
2992,245,1064,2026-07-13T11:45:59.12679+00:00
2993,246,509,2026-07-13T11:45:59.12679+00:00
2994,247,446,2026-07-13T11:45:59.12679+00:00
2995,247,809,2026-07-13T11:45:59.12679+00:00
2996,248,671,2026-07-13T11:45:59.12679+00:00
2997,248,1115,2026-07-13T11:45:59.12679+00:00
2998,249,1078,2026-07-13T11:45:59.12679+00:00
2999,250,901,2026-07-13T11:45:59.12679+00:00
3000,252,248,2026-07-13T11:45:59.12679+00:00
3001,252,941,2026-07-13T11:45:59.12679+00:00
3002,253,1084,2026-07-13T11:45:59.12679+00:00
3003,253,1171,2026-07-13T11:45:59.12679+00:00
3004,254,1196,2026-07-13T11:45:59.12679+00:00
3005,255,1221,2026-07-13T11:45:59.12679+00:00
3006,256,274,2026-07-13T11:45:59.12679+00:00
3007,256,991,2026-07-13T11:45:59.12679+00:00
3008,258,810,2026-07-13T11:45:59.12679+00:00
3009,259,286,2026-07-13T11:45:59.12679+00:00
3010,259,384,2026-07-13T11:45:59.12679+00:00
3011,260,1203,2026-07-13T11:45:59.12679+00:00
3012,262,1181,2026-07-13T11:45:59.12679+00:00
3013,263,80,2026-07-13T11:45:59.12679+00:00
3014,265,1096,2026-07-13T11:45:59.12679+00:00
3015,267,887,2026-07-13T11:45:59.12679+00:00
3016,268,662,2026-07-13T11:45:59.12679+00:00
3017,269,664,2026-07-13T11:45:59.12679+00:00
3018,269,1106,2026-07-13T11:45:59.12679+00:00
3019,272,1106,2026-07-13T11:45:59.12679+00:00
3020,273,750,2026-07-13T11:45:59.12679+00:00
3021,274,1008,2026-07-13T11:45:59.12679+00:00
3022,275,942,2026-07-13T11:45:59.12679+00:00
3023,275,1167,2026-07-13T11:45:59.12679+00:00
3024,278,545,2026-07-13T11:45:59.12679+00:00
3025,278,1350,2026-07-13T11:45:59.12679+00:00
3026,279,457,2026-07-13T11:45:59.12679+00:00
3027,279,639,2026-07-13T11:45:59.12679+00:00
3028,279,1182,2026-07-13T11:45:59.12679+00:00
3029,280,731,2026-07-13T11:45:59.12679+00:00
3030,281,1035,2026-07-13T11:45:59.12679+00:00
3031,282,123,2026-07-13T11:45:59.12679+00:00
3032,282,834,2026-07-13T11:45:59.12679+00:00
3033,283,217,2026-07-13T11:45:59.12679+00:00
3034,283,919,2026-07-13T11:45:59.12679+00:00
3035,283,1078,2026-07-13T11:45:59.12679+00:00
3036,285,1391,2026-07-13T11:45:59.12679+00:00
3037,286,1044,2026-07-13T11:45:59.12679+00:00
3038,286,1138,2026-07-13T11:45:59.12679+00:00
3039,287,1135,2026-07-13T11:45:59.12679+00:00
3040,289,545,2026-07-13T11:45:59.12679+00:00
3041,290,1170,2026-07-13T11:45:59.12679+00:00
3042,291,548,2026-07-13T11:45:59.12679+00:00
3043,293,417,2026-07-13T11:45:59.12679+00:00
3044,293,664,2026-07-13T11:45:59.12679+00:00
3045,294,1120,2026-07-13T11:45:59.12679+00:00
3046,295,69,2026-07-13T11:45:59.12679+00:00
3047,295,1161,2026-07-13T11:45:59.12679+00:00
3048,295,1194,2026-07-13T11:45:59.12679+00:00
3049,296,1282,2026-07-13T11:45:59.12679+00:00
3050,297,750,2026-07-13T11:45:59.12679+00:00
3051,298,542,2026-07-13T11:45:59.12679+00:00
3052,298,1152,2026-07-13T11:45:59.12679+00:00
3053,299,709,2026-07-13T11:45:59.12679+00:00
3054,299,1190,2026-07-13T11:45:59.12679+00:00
3055,300,802,2026-07-13T11:45:59.12679+00:00
3056,300,1156,2026-07-13T11:45:59.12679+00:00
3057,301,1216,2026-07-13T11:45:59.12679+00:00
3058,302,1203,2026-07-13T11:45:59.12679+00:00
3059,305,85,2026-07-13T11:45:59.12679+00:00
3060,305,1144,2026-07-13T11:45:59.12679+00:00
3061,306,382,2026-07-13T11:45:59.12679+00:00
3062,306,794,2026-07-13T11:45:59.12679+00:00
3063,307,662,2026-07-13T11:45:59.12679+00:00
3064,307,1120,2026-07-13T11:45:59.12679+00:00
3065,309,716,2026-07-13T11:45:59.12679+00:00
3066,310,205,2026-07-13T11:45:59.12679+00:00
3067,310,621,2026-07-13T11:45:59.12679+00:00
3068,310,1120,2026-07-13T11:45:59.12679+00:00
3069,310,1418,2026-07-13T11:45:59.12679+00:00
3070,311,79,2026-07-13T11:45:59.12679+00:00
3071,311,716,2026-07-13T11:45:59.12679+00:00
3072,312,467,2026-07-13T11:45:59.12679+00:00
3073,312,969,2026-07-13T11:45:59.12679+00:00
3074,312,976,2026-07-13T11:45:59.12679+00:00
3075,313,545,2026-07-13T11:45:59.12679+00:00
3076,313,856,2026-07-13T11:45:59.12679+00:00
3077,314,1134,2026-07-13T11:45:59.12679+00:00
3078,315,367,2026-07-13T11:45:59.12679+00:00
3079,316,1064,2026-07-13T11:45:59.12679+00:00
3080,316,1169,2026-07-13T11:45:59.12679+00:00
3081,319,586,2026-07-13T11:45:59.12679+00:00
3082,319,1102,2026-07-13T11:45:59.12679+00:00
3083,319,1164,2026-07-13T11:45:59.12679+00:00
3084,320,1058,2026-07-13T11:45:59.12679+00:00
3085,322,729,2026-07-13T11:45:59.12679+00:00
3086,323,1175,2026-07-13T11:45:59.12679+00:00
3087,324,1059,2026-07-13T11:45:59.12679+00:00
3088,326,169,2026-07-13T11:45:59.12679+00:00
3089,328,892,2026-07-13T11:45:59.12679+00:00
3090,328,1058,2026-07-13T11:45:59.12679+00:00
3091,329,350,2026-07-13T11:45:59.12679+00:00
3092,329,1017,2026-07-13T11:45:59.12679+00:00
3093,330,169,2026-07-13T11:45:59.12679+00:00
3095,332,374,2026-07-13T11:45:59.12679+00:00
3096,333,1120,2026-07-13T11:45:59.12679+00:00
3098,335,1078,2026-07-13T11:45:59.12679+00:00
3099,337,901,2026-07-13T11:45:59.12679+00:00
3100,339,422,2026-07-13T11:45:59.12679+00:00
3101,340,272,2026-07-13T11:45:59.12679+00:00
3102,340,1118,2026-07-13T11:45:59.12679+00:00
3103,342,689,2026-07-13T11:45:59.12679+00:00
3104,343,1318,2026-07-13T11:45:59.12679+00:00
3105,344,750,2026-07-13T11:45:59.12679+00:00
3106,344,1108,2026-07-13T11:45:59.12679+00:00
3107,345,85,2026-07-13T11:45:59.12679+00:00
3108,345,429,2026-07-13T11:45:59.12679+00:00
3109,346,237,2026-07-13T11:45:59.12679+00:00
3110,346,491,2026-07-13T11:45:59.12679+00:00
3111,347,789,2026-07-13T11:45:59.12679+00:00
3112,350,541,2026-07-13T11:45:59.12679+00:00
3113,350,573,2026-07-13T11:45:59.12679+00:00
3114,350,689,2026-07-13T11:45:59.12679+00:00
3115,351,1161,2026-07-13T11:45:59.12679+00:00
3116,354,1115,2026-07-13T11:45:59.12679+00:00
3117,356,834,2026-07-13T11:45:59.12679+00:00
3118,356,1100,2026-07-13T11:45:59.12679+00:00
3120,357,716,2026-07-13T11:45:59.12679+00:00
3121,358,272,2026-07-13T11:45:59.12679+00:00
3122,358,1134,2026-07-13T11:45:59.12679+00:00
3123,360,940,2026-07-13T11:45:59.12679+00:00
3124,360,1035,2026-07-13T11:45:59.12679+00:00
3125,360,1120,2026-07-13T11:45:59.12679+00:00
3126,361,104,2026-07-13T11:45:59.12679+00:00
3127,361,1035,2026-07-13T11:45:59.12679+00:00
3128,362,1135,2026-07-13T11:45:59.12679+00:00
3129,363,1221,2026-07-13T11:45:59.12679+00:00
3130,364,403,2026-07-13T11:45:59.12679+00:00
3131,365,461,2026-07-13T11:45:59.12679+00:00
3132,365,1368,2026-07-13T11:45:59.12679+00:00
3133,366,761,2026-07-13T11:45:59.12679+00:00
3134,366,1101,2026-07-13T11:45:59.12679+00:00
3135,368,308,2026-07-13T11:45:59.12679+00:00
3136,369,286,2026-07-13T11:45:59.12679+00:00
3137,369,702,2026-07-13T11:45:59.12679+00:00
3138,370,476,2026-07-13T11:45:59.12679+00:00
3139,370,1100,2026-07-13T11:45:59.12679+00:00
3140,371,987,2026-07-13T11:45:59.12679+00:00
3141,372,600,2026-07-13T11:45:59.12679+00:00
3142,372,901,2026-07-13T11:45:59.12679+00:00
3143,373,169,2026-07-13T11:45:59.12679+00:00
3145,373,440,2026-07-13T11:45:59.12679+00:00
3146,374,1176,2026-07-13T11:45:59.12679+00:00
3147,375,951,2026-07-13T11:45:59.12679+00:00
3148,376,570,2026-07-13T11:45:59.12679+00:00
3149,376,997,2026-07-13T11:45:59.12679+00:00
3150,377,541,2026-07-13T11:45:59.12679+00:00
3151,377,689,2026-07-13T11:45:59.12679+00:00
3152,378,111,2026-07-13T11:45:59.12679+00:00
3153,378,1160,2026-07-13T11:45:59.12679+00:00
3154,378,1161,2026-07-13T11:45:59.12679+00:00
3155,378,1281,2026-07-13T11:45:59.12679+00:00
3156,380,490,2026-07-13T11:45:59.12679+00:00
3157,380,1046,2026-07-13T11:45:59.12679+00:00
3158,381,781,2026-07-13T11:45:59.12679+00:00
3159,382,724,2026-07-13T11:45:59.12679+00:00
3160,384,1134,2026-07-13T11:45:59.12679+00:00
3161,386,85,2026-07-13T11:45:59.12679+00:00
3162,387,458,2026-07-13T11:45:59.12679+00:00
3163,388,1401,2026-07-13T11:45:59.12679+00:00
3164,390,1333,2026-07-13T11:45:59.12679+00:00
3165,391,511,2026-07-13T11:45:59.12679+00:00
3166,391,1134,2026-07-13T11:45:59.12679+00:00
3167,392,1196,2026-07-13T11:45:59.12679+00:00
3168,393,635,2026-07-13T11:45:59.12679+00:00
3169,394,654,2026-07-13T11:45:59.12679+00:00
3170,394,940,2026-07-13T11:45:59.12679+00:00
3171,396,369,2026-07-13T11:45:59.12679+00:00
3172,396,653,2026-07-13T11:45:59.12679+00:00
3173,396,937,2026-07-13T11:45:59.12679+00:00
3174,397,1401,2026-07-13T11:45:59.12679+00:00
3177,399,639,2026-07-13T11:45:59.12679+00:00
3178,399,1140,2026-07-13T11:45:59.12679+00:00
3179,400,887,2026-07-13T11:45:59.12679+00:00
3180,401,730,2026-07-13T11:45:59.12679+00:00
3181,402,410,2026-07-13T11:45:59.12679+00:00
3182,402,954,2026-07-13T11:45:59.12679+00:00
3183,404,463,2026-07-13T11:45:59.12679+00:00
3184,404,843,2026-07-13T11:45:59.12679+00:00
3185,406,1182,2026-07-13T11:45:59.12679+00:00
3186,409,895,2026-07-13T11:45:59.12679+00:00
3187,409,1120,2026-07-13T11:45:59.12679+00:00
3188,410,217,2026-07-13T11:45:59.12679+00:00
3189,411,372,2026-07-13T11:45:59.12679+00:00
3190,411,1102,2026-07-13T11:45:59.12679+00:00
3191,413,641,2026-07-13T11:45:59.12679+00:00
3192,414,1097,2026-07-13T11:45:59.12679+00:00
3193,415,1115,2026-07-13T11:45:59.12679+00:00
3194,417,913,2026-07-13T11:45:59.12679+00:00
3195,417,1094,2026-07-13T11:45:59.12679+00:00
3196,418,1182,2026-07-13T11:45:59.12679+00:00
3197,419,350,2026-07-13T11:45:59.12679+00:00
3198,420,161,2026-07-13T11:45:59.12679+00:00
3199,421,850,2026-07-13T11:45:59.12679+00:00
3200,422,975,2026-07-13T11:45:59.12679+00:00
3201,423,793,2026-07-13T11:45:59.12679+00:00
3202,423,1113,2026-07-13T11:45:59.12679+00:00
3203,424,717,2026-07-13T11:45:59.12679+00:00
3204,424,1111,2026-07-13T11:45:59.12679+00:00
3205,425,729,2026-07-13T11:45:59.12679+00:00
3206,427,787,2026-07-13T11:45:59.12679+00:00
3207,427,1160,2026-07-13T11:45:59.12679+00:00
3208,428,841,2026-07-13T11:45:59.12679+00:00
3209,428,1168,2026-07-13T11:45:59.12679+00:00
3210,429,749,2026-07-13T11:45:59.12679+00:00
3211,430,1120,2026-07-13T11:45:59.12679+00:00
3212,431,939,2026-07-13T11:45:59.12679+00:00
3213,432,579,2026-07-13T11:45:59.12679+00:00
3214,433,731,2026-07-13T11:45:59.12679+00:00
3215,436,248,2026-07-13T11:45:59.12679+00:00
3216,436,970,2026-07-13T11:45:59.12679+00:00
3217,437,111,2026-07-13T11:45:59.12679+00:00
3218,437,1022,2026-07-13T11:45:59.12679+00:00
3219,438,211,2026-07-13T11:45:59.12679+00:00
3220,439,825,2026-07-13T11:45:59.12679+00:00
3221,440,545,2026-07-13T11:45:59.12679+00:00
3222,440,869,2026-07-13T11:45:59.12679+00:00
3223,441,649,2026-07-13T11:45:59.12679+00:00
3224,441,1083,2026-07-13T11:45:59.12679+00:00
3225,442,1120,2026-07-13T11:45:59.12679+00:00
3226,442,1121,2026-07-13T11:45:59.12679+00:00
3227,442,1401,2026-07-13T11:45:59.12679+00:00
3228,443,85,2026-07-13T11:45:59.12679+00:00
3229,444,1035,2026-07-13T11:45:59.12679+00:00
3230,445,928,2026-07-13T11:45:59.12679+00:00
3231,448,80,2026-07-13T11:45:59.12679+00:00
3232,449,1064,2026-07-13T11:45:59.12679+00:00
3233,450,716,2026-07-13T11:45:59.12679+00:00
3234,452,849,2026-07-13T11:45:59.12679+00:00
3235,454,1218,2026-07-13T11:45:59.12679+00:00
3236,455,876,2026-07-13T11:45:59.12679+00:00
3237,458,901,2026-07-13T11:45:59.12679+00:00
3238,459,1156,2026-07-13T11:45:59.12679+00:00
3239,460,281,2026-07-13T11:45:59.12679+00:00
3240,460,295,2026-07-13T11:45:59.12679+00:00
3241,461,664,2026-07-13T11:45:59.12679+00:00
3242,463,741,2026-07-13T11:45:59.12679+00:00
3243,465,154,2026-07-13T11:45:59.12679+00:00
3244,465,703,2026-07-13T11:45:59.12679+00:00
3245,466,1188,2026-07-13T11:45:59.12679+00:00
3246,467,666,2026-07-13T11:45:59.12679+00:00
3247,467,1164,2026-07-13T11:45:59.12679+00:00
3248,468,691,2026-07-13T11:45:59.12679+00:00
3249,469,1188,2026-07-13T11:45:59.12679+00:00
3250,470,1318,2026-07-13T11:45:59.12679+00:00
3251,472,522,2026-07-13T11:45:59.12679+00:00
3252,472,1118,2026-07-13T11:45:59.12679+00:00
3253,473,274,2026-07-13T11:45:59.12679+00:00
3254,473,1100,2026-07-13T11:45:59.12679+00:00
3255,474,154,2026-07-13T11:45:59.12679+00:00
3256,474,745,2026-07-13T11:45:59.12679+00:00
3257,477,522,2026-07-13T11:45:59.12679+00:00
3258,477,1414,2026-07-13T11:45:59.12679+00:00
3259,478,111,2026-07-13T11:45:59.12679+00:00
3260,478,619,2026-07-13T11:45:59.12679+00:00
3261,479,1190,2026-07-13T11:45:59.12679+00:00
3262,480,579,2026-07-13T11:45:59.12679+00:00
3263,480,1168,2026-07-13T11:45:59.12679+00:00
3264,480,1207,2026-07-13T11:45:59.12679+00:00
3265,481,1030,2026-07-13T11:45:59.12679+00:00
3266,483,401,2026-07-13T11:45:59.12679+00:00
3267,483,1293,2026-07-13T11:45:59.12679+00:00
3268,485,638,2026-07-13T11:45:59.12679+00:00
3269,486,415,2026-07-13T11:45:59.12679+00:00
3270,486,802,2026-07-13T11:45:59.12679+00:00
3271,486,1195,2026-07-13T11:45:59.12679+00:00
3272,488,600,2026-07-13T11:45:59.12679+00:00
3273,489,1078,2026-07-13T11:45:59.12679+00:00
3274,490,516,2026-07-13T11:45:59.12679+00:00
3275,491,85,2026-07-13T11:45:59.12679+00:00
3276,491,429,2026-07-13T11:45:59.12679+00:00
3277,492,834,2026-07-13T11:45:59.12679+00:00
3278,492,1201,2026-07-13T11:45:59.12679+00:00
3279,493,745,2026-07-13T11:45:59.12679+00:00
3280,495,237,2026-07-13T11:45:59.12679+00:00
3281,496,699,2026-07-13T11:45:59.12679+00:00
3282,496,988,2026-07-13T11:45:59.12679+00:00
