id,word_id,kanji_id,created_at,kanji_meaning_in_word,updated_at
1133,667,40,2026-07-11T13:43:15.681858+00:00,"fee, charge, fare",2026-07-11T13:43:15.681858+00:00
1134,954,477,2026-07-11T13:43:15.681858+00:00,"to hit, to strike",2026-07-11T13:43:15.681858+00:00
1135,518,432,2026-07-11T13:43:15.681858+00:00,"circumstances, convenience",2026-07-11T13:43:15.681858+00:00
1136,160,479,2026-07-11T13:43:15.681858+00:00,graduate school,2026-07-11T13:43:15.681858+00:00
1137,855,28,2026-07-11T13:43:15.681858+00:00,"driving, operation",2026-07-11T13:43:15.681858+00:00
1138,368,26,2026-07-11T13:43:15.681858+00:00,"last, final",2026-07-11T13:43:15.681858+00:00
1139,593,391,2026-07-11T13:43:15.681858+00:00,"commemoration, memory",2026-07-11T13:43:15.681858+00:00
1140,951,467,2026-07-11T13:43:15.681858+00:00,(train) station,2026-07-11T13:43:15.681858+00:00
1141,1106,470,2026-07-11T13:43:15.681858+00:00,"to protect, to keep, to obey",2026-07-11T13:43:15.681858+00:00
1142,615,494,2026-07-11T13:43:15.681858+00:00,"addition, supplement",2026-07-11T13:43:15.681858+00:00
1143,652,443,2026-07-11T13:43:15.681858+00:00,"farmhouse, farming family",2026-07-11T13:43:15.681858+00:00
1144,459,486,2026-07-11T13:43:15.681858+00:00,"death, mortality",2026-07-11T13:43:15.681858+00:00
1145,1212,37,2026-07-11T13:43:15.681858+00:00,"to return, to give back",2026-07-11T13:43:15.681858+00:00
1146,1228,498,2026-07-11T13:43:15.681858+00:00,to open (transitive),2026-07-11T13:43:15.681858+00:00
1147,658,422,2026-07-11T13:43:15.681858+00:00,the past,2026-07-11T13:43:15.681858+00:00
1148,714,568,2026-07-11T13:43:15.681858+00:00,"first, beginning",2026-07-11T13:43:15.681858+00:00
1149,1154,387,2026-07-11T13:43:15.681858+00:00,"to advance, to progress",2026-07-11T13:43:15.681858+00:00
1150,570,12,2026-07-11T13:43:15.681858+00:00,"eating and drinking, food and drink",2026-07-11T13:43:15.681858+00:00
1151,1114,439,2026-07-11T13:43:15.681858+00:00,to say (humble),2026-07-11T13:43:15.681858+00:00
1152,422,408,2026-07-11T13:43:15.681858+00:00,education,2026-07-11T13:43:15.681858+00:00
1153,527,107,2026-07-11T13:43:15.681858+00:00,"title, name of a work",2026-07-11T13:43:15.681858+00:00
1154,1147,497,2026-07-11T13:43:15.681858+00:00,"to begin, to start (transitive)",2026-07-11T13:43:15.681858+00:00
1155,638,429,2026-07-11T13:43:15.681858+00:00,"gathering, assembly, meeting",2026-07-11T13:43:15.681858+00:00
1156,1188,368,2026-07-11T13:43:15.681858+00:00,to fall down,2026-07-11T13:43:15.681858+00:00
1157,865,37,2026-07-11T13:43:15.681858+00:00,"reply, response",2026-07-11T13:43:15.681858+00:00
1158,1006,492,2026-07-11T13:43:15.681858+00:00,"to receive, to accept",2026-07-11T13:43:15.681858+00:00
1159,340,596,2026-07-11T13:43:15.681858+00:00,"since, from that time",2026-07-11T13:43:15.681858+00:00
1160,367,376,2026-07-11T13:43:15.681858+00:00,"victory, triumph",2026-07-11T13:43:15.681858+00:00
1161,1094,471,2026-07-11T13:43:15.681858+00:00,to learn (from a teacher),2026-07-11T13:43:15.681858+00:00
1162,413,482,2026-07-11T13:43:15.681858+00:00,"instructions, directions",2026-07-11T13:43:15.681858+00:00
1163,815,495,2026-07-11T13:43:15.681858+00:00,"mail, post",2026-07-11T13:43:15.681858+00:00
1164,794,445,2026-07-11T13:43:15.681858+00:00,"plant, vegetation",2026-07-11T13:43:15.681858+00:00
1165,260,492,2026-07-11T13:43:15.681858+00:00,"reception, front desk",2026-07-11T13:43:15.681858+00:00
1166,720,482,2026-07-11T13:43:15.681858+00:00,ring (for finger),2026-07-11T13:43:15.681858+00:00
1167,757,480,2026-07-11T13:43:15.681858+00:00,"word, vocabulary",2026-07-11T13:43:15.681858+00:00
1168,1149,384,2026-07-11T13:43:15.681858+00:00,to climb a mountain,2026-07-11T13:43:15.681858+00:00
1169,240,596,2026-07-11T13:43:15.681858+00:00,"before, previously, formerly",2026-07-11T13:43:15.681858+00:00
1170,375,426,2026-07-11T13:43:15.681858+00:00,consumption,2026-07-11T13:43:15.681858+00:00
1171,1095,17,2026-07-11T13:43:15.681858+00:00,"to ride, to get on",2026-07-11T13:43:15.681858+00:00
1172,635,377,2026-07-11T13:43:15.681858+00:00,"action, conduct, behavior",2026-07-11T13:43:15.681858+00:00
1173,1097,384,2026-07-11T13:43:15.681858+00:00,to climb,2026-07-11T13:43:15.681858+00:00
1174,1172,101,2026-07-11T13:43:15.681858+00:00,"to hold, to have",2026-07-11T13:43:15.681858+00:00
1175,386,472,2026-07-11T13:43:15.681858+00:00,"impression, thoughts",2026-07-11T13:43:15.681858+00:00
1176,535,401,2026-07-11T13:43:15.681858+00:00,"getting up, rising",2026-07-11T13:43:15.681858+00:00
1177,385,371,2026-07-11T13:43:15.681858+00:00,"voting, ballot",2026-07-11T13:43:15.681858+00:00
1178,1047,87,2026-07-11T13:43:15.681858+00:00,"to arrange, to tidy",2026-07-11T13:43:15.681858+00:00
1179,445,461,2026-07-11T13:43:15.681858+00:00,direction,2026-07-11T13:43:15.681858+00:00
1180,1091,461,2026-07-11T13:43:15.681858+00:00,"to head toward, to face",2026-07-11T13:43:15.681858+00:00
1181,1150,34,2026-07-11T13:43:15.681858+00:00,to arrive,2026-07-11T13:43:15.681858+00:00
1182,1124,457,2026-07-11T13:43:15.681858+00:00,"to lose, to be defeated",2026-07-11T13:43:15.681858+00:00
1183,455,488,2026-07-11T13:43:15.681858+00:00,"Japanese sake, rice wine",2026-07-11T13:43:15.681858+00:00
1184,877,488,2026-07-11T13:43:15.681858+00:00,"alcohol, sake (polite)",2026-07-11T13:43:15.681858+00:00
1185,550,387,2026-07-11T13:43:15.681858+00:00,"progress, improvement",2026-07-11T13:43:15.681858+00:00
1186,1131,437,2026-07-11T13:43:15.681858+00:00,to hurry,2026-07-11T13:43:15.681858+00:00
1187,883,28,2026-07-11T13:43:15.681858+00:00,"exercise, movement",2026-07-11T13:43:15.681858+00:00
1188,581,421,2026-07-11T13:43:15.681858+00:00,"stairs, staircase",2026-07-11T13:43:15.681858+00:00
1189,345,376,2026-07-11T13:43:15.681858+00:00,"match, contest, game",2026-07-11T13:43:15.681858+00:00
1190,166,456,2026-07-11T13:43:15.681858+00:00,"aid, assistance",2026-07-11T13:43:15.681858+00:00
1191,361,596,2026-07-11T13:43:15.681858+00:00,"within, no more than",2026-07-11T13:43:15.681858+00:00
1192,1196,498,2026-07-11T13:43:15.681858+00:00,to open (intransitive/transitive),2026-07-11T13:43:15.681858+00:00
1193,855,368,2026-07-11T13:43:15.681858+00:00,driving,2026-07-11T13:43:15.681858+00:00
1194,195,380,2026-07-11T13:43:15.681858+00:00,"uneasy, anxious",2026-07-11T13:43:15.681858+00:00
1195,603,479,2026-07-11T13:43:15.681858+00:00,beauty salon,2026-07-11T13:43:15.681858+00:00
1197,1104,417,2026-07-11T13:43:15.681858+00:00,to pick up,2026-07-11T13:43:15.681858+00:00
1198,370,407,2026-07-11T13:43:15.681858+00:00,ambassador,2026-07-11T13:43:15.681858+00:00
1199,935,373,2026-07-11T13:43:15.681858+00:00,club activities,2026-07-11T13:43:15.681858+00:00
1200,824,449,2026-07-11T13:43:15.681858+00:00,nose,2026-07-11T13:43:15.681858+00:00
1201,257,610,2026-07-11T13:43:15.681858+00:00,"cooperation, joint",2026-07-11T13:43:15.681858+00:00
1202,562,432,2026-07-11T13:43:15.681858+00:00,"city, urban area",2026-07-11T13:43:15.681858+00:00
1203,735,605,2026-07-11T13:43:15.681858+00:00,last year,2026-07-11T13:43:15.681858+00:00
1204,911,373,2026-07-11T13:43:15.681858+00:00,"part, portion",2026-07-11T13:43:15.681858+00:00
1205,301,635,2026-07-11T13:43:15.681858+00:00,"position, location",2026-07-11T13:43:15.681858+00:00
1206,1168,34,2026-07-11T13:43:15.681858+00:00,to wear (clothing),2026-07-11T13:43:15.681858+00:00
1207,538,17,2026-07-11T13:43:15.681858+00:00,"vehicle, means of transport",2026-07-11T13:43:15.681858+00:00
1208,540,498,2026-07-11T13:43:15.681858+00:00,development,2026-07-11T13:43:15.681858+00:00
1209,1227,426,2026-07-11T13:43:15.681858+00:00,"to erase, to turn off",2026-07-11T13:43:15.681858+00:00
1210,1087,422,2026-07-11T13:43:15.681858+00:00,"to leave, to go away",2026-07-11T13:43:15.681858+00:00
1211,541,388,2026-07-11T13:43:15.681858+00:00,"resolution, solution",2026-07-11T13:43:15.681858+00:00
1212,1174,402,2026-07-11T13:43:15.681858+00:00,"to copy, to photograph, to transcribe",2026-07-11T13:43:15.681858+00:00
1213,1121,429,2026-07-11T13:43:15.681858+00:00,"to collect, to gather",2026-07-11T13:43:15.681858+00:00
1214,705,532,2026-07-11T13:43:15.681858+00:00,student (secondary school),2026-07-11T13:43:15.681858+00:00
1215,1229,490,2026-07-11T13:43:15.681858+00:00,to wait,2026-07-11T13:43:15.681858+00:00
1216,526,487,2026-07-11T13:43:15.681858+00:00,"route, line",2026-07-11T13:43:15.681858+00:00
1217,823,447,2026-07-11T13:43:15.681858+00:00,"play, game, fun",2026-07-11T13:43:15.681858+00:00
1218,689,107,2026-07-11T13:43:15.681858+00:00,"problem, question, issue",2026-07-11T13:43:15.681858+00:00
1219,796,587,2026-07-11T13:43:15.681858+00:00,husband,2026-07-11T13:43:15.681858+00:00
1220,294,492,2026-07-11T13:43:15.681858+00:00,taking an exam,2026-07-11T13:43:15.681858+00:00
1221,616,449,2026-07-11T13:43:15.681858+00:00,nosebleed,2026-07-11T13:43:15.681858+00:00
1222,1109,446,2026-07-11T13:43:15.681858+00:00,to swim,2026-07-11T13:43:15.681858+00:00
1223,366,424,2026-07-11T13:43:15.681858+00:00,"use, utilization",2026-07-11T13:43:15.681858+00:00
1224,477,580,2026-07-11T13:43:15.681858+00:00,"scenery, landscape",2026-07-11T13:43:15.681858+00:00
1225,280,635,2026-07-11T13:43:15.681858+00:00,"unit, credit (academic)",2026-07-11T13:43:15.681858+00:00
1226,779,621,2026-07-11T13:43:15.681858+00:00,salt,2026-07-11T13:43:15.681858+00:00
1227,384,388,2026-07-11T13:43:15.681858+00:00,"decision, determination",2026-07-11T13:43:15.681858+00:00
1228,1044,40,2026-07-11T13:43:15.681858+00:00,"cooking, dish",2026-07-11T13:43:15.681858+00:00
1229,596,596,2026-07-11T13:43:15.681858+00:00,"below, less than, as follows",2026-07-11T13:43:15.681858+00:00
1230,1118,401,2026-07-11T13:43:15.681858+00:00,"to wake up, to get up",2026-07-11T13:43:15.681858+00:00
1231,1037,373,2026-07-11T13:43:15.681858+00:00,room,2026-07-11T13:43:15.681858+00:00
1232,744,411,2026-07-11T13:43:15.681858+00:00,"cinema, movie theater",2026-07-11T13:43:15.681858+00:00
1233,717,568,2026-07-11T13:43:15.681858+00:00,"last, final, end",2026-07-11T13:43:15.681858+00:00
1234,1029,479,2026-07-11T13:43:15.681858+00:00,hospital,2026-07-11T13:43:15.681858+00:00
1235,1167,448,2026-07-11T13:43:15.681858+00:00,"to fall, to fail",2026-07-11T13:43:15.681858+00:00
1236,763,587,2026-07-11T13:43:15.681858+00:00,"married couple, husband and wife",2026-07-11T13:43:15.681858+00:00
1237,411,35,2026-07-11T13:44:13.223243+00:00,"present, now, currently",2026-07-11T13:44:13.223243+00:00
1238,612,548,2026-07-11T13:44:13.223243+00:00,observation,2026-07-11T13:44:13.223243+00:00
1239,589,760,2026-07-11T13:44:13.223243+00:00,"demand, request",2026-07-11T13:44:13.223243+00:00
1240,833,705,2026-07-11T13:44:13.223243+00:00,"athlete, player",2026-07-11T13:44:13.223243+00:00
1241,425,509,2026-07-11T13:44:13.223243+00:00,"hope, wish",2026-07-11T13:44:13.223243+00:00
1242,552,656,2026-07-11T13:44:13.223243+00:00,"relationship, connection",2026-07-11T13:44:13.223243+00:00
1243,962,749,2026-07-11T13:44:13.223243+00:00,to leave behind,2026-07-11T13:44:13.223243+00:00
1244,956,100,2026-07-11T13:44:13.223243+00:00,"to be full, fill up",2026-07-11T13:44:13.223243+00:00
1245,1214,767,2026-07-11T13:44:13.223243+00:00,"to laugh, smile",2026-07-11T13:44:13.223243+00:00
1246,421,657,2026-07-11T13:44:13.223243+00:00,"imagination, supposition",2026-07-11T13:44:13.223243+00:00
1247,103,710,2026-07-11T13:44:13.223243+00:00,"comfortable, pleasant, cozy",2026-07-11T13:44:13.223243+00:00
1248,180,700,2026-07-11T13:44:13.223243+00:00,"old-fashioned, obsolete",2026-07-11T13:44:13.223243+00:00
1249,573,562,2026-07-11T13:44:13.223243+00:00,"record, document",2026-07-11T13:44:13.223243+00:00
1250,371,531,2026-07-11T13:44:13.223243+00:00,"natural, of course",2026-07-11T13:44:13.223243+00:00
1251,382,738,2026-07-11T13:44:13.223243+00:00,"nutrition, nourishment",2026-07-11T13:44:13.223243+00:00
1252,961,644,2026-07-11T13:44:13.223243+00:00,"to calm down, quiet down",2026-07-11T13:44:13.223243+00:00
1253,1200,694,2026-07-11T13:44:13.223243+00:00,"to reach, achieve, attain",2026-07-11T13:44:13.223243+00:00
1254,1033,83,2026-07-11T13:44:13.223243+00:00,"to scatter, fall (petals)",2026-07-11T13:44:13.223243+00:00
1255,444,675,2026-07-11T13:44:13.223243+00:00,"carbonic acid, carbonation",2026-07-11T13:44:13.223243+00:00
1256,1016,760,2026-07-11T13:44:13.223243+00:00,"to seek, request, demand",2026-07-11T13:44:13.223243+00:00
1257,397,626,2026-07-11T13:44:13.223243+00:00,"lesson, moral, teaching",2026-07-11T13:44:13.223243+00:00
1258,1119,561,2026-07-11T13:44:13.223243+00:00,"to stick, be attached",2026-07-11T13:44:13.223243+00:00
1259,1007,597,2026-07-11T13:44:13.223243+00:00,"to believe, trust",2026-07-11T13:44:13.223243+00:00
1260,814,622,2026-07-11T13:44:13.223243+00:00,"examination, test",2026-07-11T13:44:13.223243+00:00
1261,118,671,2026-07-11T13:44:13.223243+00:00,"executive, management, leaders",2026-07-11T13:44:13.223243+00:00
1262,465,652,2026-07-11T13:44:13.223243+00:00,"defect, shortcoming, fault",2026-07-11T13:44:13.223243+00:00
1263,313,582,2026-07-11T13:44:13.223243+00:00,"processing, manufacturing",2026-07-11T13:44:13.223243+00:00
1264,1230,563,2026-07-11T13:44:13.223243+00:00,"to borrow, rent",2026-07-11T13:44:13.223243+00:00
1265,1020,19,2026-07-11T13:44:13.223243+00:00,"to reform, correct, change",2026-07-11T13:44:13.223243+00:00
1266,113,678,2026-07-11T13:44:13.223243+00:00,"concise, brief, succinct",2026-07-11T13:44:13.223243+00:00
1267,749,611,2026-07-11T13:44:13.223243+00:00,"failure, mistake",2026-07-11T13:44:13.223243+00:00
1268,974,690,2026-07-11T13:44:13.223243+00:00,"to spend, use up, expend",2026-07-11T13:44:13.223243+00:00
1269,1026,723,2026-07-11T13:44:13.223243+00:00,airplane,2026-07-11T13:44:13.223243+00:00
1270,357,722,2026-07-11T13:44:13.223243+00:00,"permanence, eternity",2026-07-11T13:44:13.223243+00:00
1271,515,80,2026-07-11T13:44:13.223243+00:00,"machine, machinery",2026-07-11T13:44:13.223243+00:00
1272,241,725,2026-07-11T13:44:13.223243+00:00,weekly publication,2026-07-11T13:44:13.223243+00:00
1273,103,688,2026-07-11T13:44:13.223243+00:00,"comfortable, pleasant",2026-07-11T13:44:13.223243+00:00
1274,218,733,2026-07-11T13:44:13.223243+00:00,"foundation, basis, basics",2026-07-11T13:44:13.223243+00:00
1275,131,728,2026-07-11T13:44:13.223243+00:00,"benefactor, person one is indebted to",2026-07-11T13:44:13.223243+00:00
1276,812,593,2026-07-11T13:44:13.223243+00:00,"town, city, street",2026-07-11T13:44:13.223243+00:00
1277,321,566,2026-07-11T13:44:13.223243+00:00,century,2026-07-11T13:44:13.223243+00:00
1278,979,615,2026-07-11T13:44:13.223243+00:00,"to fold, break",2026-07-11T13:44:13.223243+00:00
1279,1059,602,2026-07-11T13:44:13.223243+00:00,English language,2026-07-11T13:44:13.223243+00:00
1280,860,708,2026-07-11T13:44:13.223243+00:00,"contact, communication",2026-07-11T13:44:13.223243+00:00
1281,1041,595,2026-07-11T13:44:13.223243+00:00,"to be transmitted, spread",2026-07-11T13:44:13.223243+00:00
1282,357,643,2026-07-11T13:44:13.223243+00:00,"permanence, eternity",2026-07-11T13:44:13.223243+00:00
1283,968,638,2026-07-11T13:44:13.223243+00:00,"to heal, recover (intransitive)",2026-07-11T13:44:13.223243+00:00
1284,1034,743,2026-07-11T13:44:13.223243+00:00,"to compete, rival",2026-07-11T13:44:13.223243+00:00
1285,1127,731,2026-07-11T13:44:13.223243+00:00,"to cry, weep",2026-07-11T13:44:13.223243+00:00
1286,528,511,2026-07-11T13:44:13.223243+00:00,election,2026-07-11T13:44:13.223243+00:00
1287,433,762,2026-07-11T13:44:13.223243+00:00,"personality, character, nature",2026-07-11T13:44:13.223243+00:00
1288,960,639,2026-07-11T13:44:13.223243+00:00,"to illuminate, light up",2026-07-11T13:44:13.223243+00:00
1289,438,581,2026-07-11T13:44:13.223243+00:00,season,2026-07-11T13:44:13.223243+00:00
1290,738,555,2026-07-11T13:44:13.223243+00:00,history,2026-07-11T13:44:13.223243+00:00
1291,749,557,2026-07-11T13:44:13.223243+00:00,"failure, mistake",2026-07-11T13:44:13.223243+00:00
1292,995,33,2026-07-11T13:44:13.223243+00:00,"to try, attempt",2026-07-11T13:44:13.223243+00:00
1293,1110,759,2026-07-11T13:44:13.223243+00:00,"to quit, resign",2026-07-11T13:44:13.223243+00:00
1294,1122,742,2026-07-11T13:44:13.223243+00:00,to continue (transitive),2026-07-11T13:44:13.223243+00:00
1295,229,711,2026-07-11T13:44:13.223243+00:00,"management, administration",2026-07-11T13:44:13.223243+00:00
1296,453,734,2026-07-11T13:44:13.223243+00:00,"round trip, going and returning",2026-07-11T13:44:13.223243+00:00
1297,512,733,2026-07-11T13:44:13.223243+00:00,"standard, criterion, benchmark",2026-07-11T13:44:13.223243+00:00
1298,285,687,2026-07-11T13:44:13.223243+00:00,"value, worth",2026-07-11T13:44:13.223243+00:00
1299,688,599,2026-07-11T13:44:13.223243+00:00,"dinner, evening meal",2026-07-11T13:44:13.223243+00:00
1300,566,771,2026-07-11T13:44:13.223243+00:00,"trade, commerce",2026-07-11T13:44:13.223243+00:00
1301,466,64,2026-07-11T13:44:13.223243+00:00,"application, practical use",2026-07-11T13:44:13.223243+00:00
1302,385,594,2026-07-11T13:44:13.223243+00:00,"voting, ballot",2026-07-11T13:44:13.223243+00:00
1303,768,749,2026-07-11T13:44:13.223243+00:00,"remainder, rest",2026-07-11T13:44:13.223243+00:00
1304,225,746,2026-07-11T13:44:13.223243+00:00,"reflection, regret, self-examination",2026-07-11T13:44:13.223243+00:00
1305,588,524,2026-07-11T13:44:13.223243+00:00,"example, precedent",2026-07-11T13:44:13.223243+00:00
1306,506,733,2026-07-11T13:44:13.223243+00:00,"basics, fundamentals, basics",2026-07-11T13:44:13.223243+00:00
1307,144,703,2026-07-11T13:44:13.223243+00:00,"pressure, stress",2026-07-11T13:44:13.223243+00:00
1308,1223,749,2026-07-11T13:44:13.223243+00:00,"to remain, be left",2026-07-11T13:44:13.223243+00:00
1309,713,526,2026-07-11T13:44:13.223243+00:00,"glasses, spectacles",2026-07-11T13:44:13.223243+00:00
1310,1103,656,2026-07-11T13:44:13.223243+00:00,"to relate to, concern",2026-07-11T13:44:13.223243+00:00
1311,373,736,2026-07-11T13:44:13.223243+00:00,"talent, ability, gift",2026-07-11T13:44:13.223243+00:00
1312,1010,511,2026-07-11T13:44:13.223243+00:00,"to raise, cite, give as example",2026-07-11T13:44:13.223243+00:00
1313,137,651,2026-07-11T13:44:13.223243+00:00,"boundary, border, limit",2026-07-11T13:44:13.223243+00:00
1314,293,754,2026-07-11T13:44:13.223243+00:00,"cause, reason",2026-07-11T13:44:13.223243+00:00
1315,490,628,2026-07-11T13:44:13.223243+00:00,"rescue, relief",2026-07-11T13:44:13.223243+00:00
1316,519,513,2026-07-11T13:44:13.223243+00:00,"management, control",2026-07-11T13:44:13.223243+00:00
1317,546,622,2026-07-11T13:44:13.223243+00:00,experience,2026-07-11T13:44:13.223243+00:00
1318,981,619,2026-07-11T13:44:13.223243+00:00,to print,2026-07-11T13:44:13.223243+00:00
1319,1135,732,2026-07-11T13:44:13.223243+00:00,"to change, alter",2026-07-11T13:44:13.223243+00:00
1320,627,602,2026-07-11T13:44:13.223243+00:00,hero,2026-07-11T13:44:13.223243+00:00
1321,645,520,2026-07-11T13:44:13.223243+00:00,"argument, discussion",2026-07-11T13:44:13.223243+00:00
1322,1017,557,2026-07-11T13:44:13.223243+00:00,to lose,2026-07-11T13:44:13.223243+00:00
1323,1195,732,2026-07-11T13:44:13.223243+00:00,to change (transitive),2026-07-11T13:44:13.223243+00:00
1324,281,528,2026-07-11T13:44:13.223243+00:00,"joy, delight, pleasure",2026-07-11T13:44:13.223243+00:00
1325,1145,709,2026-07-11T13:44:13.223243+00:00,"to celebrate, congratulate",2026-07-11T13:44:13.223243+00:00
1326,1085,524,2026-07-11T13:44:13.223243+00:00,"to compare, use as an example",2026-07-11T13:44:13.223243+00:00
1327,227,711,2026-07-11T13:44:13.223243+00:00,"business, sales, operation",2026-07-11T13:44:13.223243+00:00
1328,143,706,2026-07-11T13:44:13.223243+00:00,"beneficial, profitable, useful",2026-07-11T13:44:13.223243+00:00
1329,792,717,2026-07-11T13:44:13.223243+00:00,marriage,2026-07-11T13:44:13.223243+00:00
1330,1203,591,2026-07-11T13:44:13.223243+00:00,to work,2026-07-11T13:44:13.223243+00:00
1331,77,659,2026-07-11T13:44:13.223243+00:00,mask,2026-07-11T13:44:13.223243+00:00
1332,826,544,2026-07-11T13:44:13.223243+00:00,weekend,2026-07-11T13:44:13.223243+00:00
1333,592,519,2026-07-11T13:44:13.223243+00:00,sightseeing,2026-07-11T13:44:13.223243+00:00
1334,1123,523,2026-07-11T13:44:13.223243+00:00,to graduate,2026-07-11T13:44:13.223243+00:00
1335,1120,564,2026-07-11T13:44:13.223243+00:00,to become,2026-07-11T13:44:13.223243+00:00
1336,814,33,2026-07-11T13:44:13.223243+00:00,"exam, test",2026-07-11T13:44:13.223243+00:00
1337,543,626,2026-07-11T13:44:13.223243+00:00,"training, drill",2026-07-11T13:44:13.223243+00:00
1338,574,630,2026-07-11T13:44:13.223243+00:00,"task, assignment, challenge",2026-07-11T13:44:13.223243+00:00
1339,188,643,2026-07-11T13:44:13.223243+00:00,"eternal, everlasting",2026-07-11T13:44:13.223243+00:00
1340,365,64,2026-07-11T13:44:13.223243+00:00,"reaction, response",2026-07-11T13:44:13.223243+00:00
1341,1192,723,2026-07-11T13:44:13.223243+00:00,"to fly, jump, leap",2026-07-11T13:44:13.223243+00:00
1342,624,527,2026-07-11T13:44:13.223243+00:00,"military, armed forces",2026-07-11T13:44:13.223243+00:00
1343,1222,561,2026-07-11T13:44:13.223243+00:00,"to attach, turn on, apply",2026-07-11T13:44:13.223243+00:00
1344,1178,677,2026-07-11T13:44:13.223243+00:00,to measure (weight/volume),2026-07-11T13:44:13.223243+00:00
1345,286,520,2026-07-11T13:44:13.223243+00:00,"meeting, conference",2026-07-11T13:44:13.223243+00:00
1346,1096,742,2026-07-11T13:44:13.223243+00:00,"to continue, last",2026-07-11T13:44:13.223243+00:00
1347,1184,575,2026-07-11T13:44:13.223243+00:00,"to build, construct",2026-07-11T13:44:13.223243+00:00
1348,955,528,2026-07-11T13:44:13.223243+00:00,"to be glad, rejoice",2026-07-11T13:44:13.223243+00:00
1349,697,557,2026-07-11T13:44:13.223243+00:00,rudeness; excuse me,2026-07-11T13:44:13.223243+00:00
1350,578,686,2026-07-11T13:44:13.223243+00:00,"rule, regulation",2026-07-11T13:44:13.223243+00:00
1351,598,687,2026-07-11T13:44:13.223243+00:00,"evaluation, assessment",2026-07-11T13:44:13.223243+00:00
1352,548,654,2026-07-11T13:44:13.223243+00:00,"permission, approval",2026-07-11T13:44:13.223243+00:00
1353,198,659,2026-07-11T13:44:13.223243+00:00,"assumption, hypothesis",2026-07-11T13:44:13.223243+00:00
1354,612,519,2026-07-11T13:44:13.223243+00:00,observation,2026-07-11T13:44:13.223243+00:00
1355,494,19,2026-07-11T13:44:13.223243+00:00,improvement,2026-07-11T13:44:13.223243+00:00
1356,1173,704,2026-07-11T13:44:13.223243+00:00,"to part, separate",2026-07-11T13:44:13.223243+00:00
1357,534,597,2026-07-11T13:44:13.223243+00:00,"traffic signal, sign",2026-07-11T13:44:13.223243+00:00
1358,1177,727,2026-07-11T13:44:13.223243+00:00,"to save (money), accumulate",2026-07-11T13:44:13.223243+00:00
1359,731,589,2026-07-11T13:44:13.223243+00:00,"effort, endeavor",2026-07-11T13:44:13.223243+00:00
1360,106,688,2026-07-11T13:44:13.223243+00:00,"refreshing, exhilarating",2026-07-11T13:44:13.223243+00:00
1361,1014,561,2026-07-11T13:44:13.223243+00:00,"to notice, realize",2026-07-11T13:44:13.223243+00:00
1362,1217,666,2026-07-11T13:44:13.223243+00:00,"to bathe in, shower, be exposed to",2026-07-11T13:44:13.223243+00:00
1363,765,709,2026-07-11T13:44:13.223243+00:00,"national holiday, public holiday",2026-07-11T13:44:13.223243+00:00
1364,996,628,2026-07-11T13:44:13.223243+00:00,"to save, rescue",2026-07-11T13:44:13.223243+00:00
1365,647,586,2026-07-11T13:44:13.223243+00:00,"range, scope",2026-07-11T13:44:13.223243+00:00
1366,127,734,2026-07-11T13:44:13.223243+00:00,"coming and going, traffic",2026-07-11T13:44:13.223243+00:00
1367,307,560,2026-07-11T13:44:13.223243+00:00,impression,2026-07-11T13:44:13.223243+00:00
1368,1081,611,2026-07-11T13:44:13.223243+00:00,"to be defeated, lose",2026-07-11T13:44:13.223243+00:00
1369,1005,509,2026-07-11T13:44:13.223243+00:00,"to hope, desire, wish",2026-07-11T13:44:13.223243+00:00
1370,656,673,2026-07-11T13:44:13.223243+00:00,"duty, obligation",2026-07-11T13:44:13.223243+00:00
1371,1077,589,2026-07-11T13:44:13.223243+00:00,"to endeavor, make effort",2026-07-11T13:44:13.223243+00:00
1372,228,711,2026-07-11T13:44:13.223243+00:00,"operation, management, administration",2026-07-11T13:44:13.223243+00:00
1373,1045,738,2026-07-11T13:44:13.223243+00:00,"to prosper, flourish",2026-07-11T13:44:13.223243+00:00
1374,201,725,2026-07-11T13:44:13.223243+00:00,monthly publication,2026-07-11T13:44:13.223243+00:00
1375,266,687,2026-07-11T13:44:13.223243+00:00,"price, cost",2026-07-11T13:44:13.223243+00:00
1376,1125,746,2026-07-11T13:44:13.223243+00:00,"to omit, save, reduce",2026-07-11T13:44:13.223243+00:00
1377,324,754,2026-07-11T13:44:13.223243+00:00,"factor, main cause",2026-07-11T13:44:13.223243+00:00
1378,909,599,2026-07-11T13:44:13.223243+00:00,"cooked rice, meal",2026-07-11T13:44:13.223243+00:00
1379,447,551,2026-07-11T13:44:13.223243+00:00,"ethnic group, people",2026-07-11T13:44:13.223243+00:00
1380,1040,67,2026-07-11T13:44:13.223243+00:00,"to accomplish, fulfill",2026-07-11T13:44:13.223243+00:00
1381,250,619,2026-07-11T13:44:13.223243+00:00,printing,2026-07-11T13:44:13.223243+00:00
1382,1067,740,2026-07-11T13:44:13.223243+00:00,"to burn, bake, be roasted",2026-07-11T13:44:13.223243+00:00
1383,680,83,2026-07-11T13:44:13.223243+00:00,"walk, stroll",2026-07-11T13:44:13.223243+00:00
1384,1009,740,2026-07-11T13:44:13.223243+00:00,"to grill, bake, burn",2026-07-11T13:44:13.223243+00:00
1385,633,717,2026-07-11T13:44:13.223243+00:00,"result, outcome",2026-07-11T13:44:13.223243+00:00
